business_status,icon,icon_background_color,icon_mask_base_uri,international_phone_number,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,distance_to_downtown_km
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-759-1872,Subway,"[{'height': 3006, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111416633869380665393"">H Wms</a>'], 'photo_reference': 'AcnlKN3hqq1-tVsCsGlTJQD1tbo8o8oVc909flwimUBvXbD5GOKWU3kONZfxsl0MPLO7guaZFhXNUh_Z4FavwsKYghJnJ-5HwrdujGsyUC-aWM-m0gZsYSUGawKZTJGPZKvuvIL3TxOpWliYicR0rMvU8XiQiuBjOXM3jzZlB_NRinimnOZgmxi35in69aVegwXnsvhNe4gmxq34eRFX8M_QU54kbs1MEXo8t5xyTKQr6M1gtW-WZclkONn1vX8XX8oa8Coj6W78P-MVIkgCQsdPNxpSAwlRIsMAfpyWn2n8kNrWnkJrr8TovxbtpYyJ_F_Y3T6zfFil_M1UGeh726oxrIkeNQ_PhTjPpXAZOOzZnCN-WYUSupwsSGotmzSiqU5erlY3Ve4p-j9PPcRPcCG2z_F-NbKim09ZA9wApXcXo4oQ91FH4haiZL1JUQfsb8Rksh-q7105gwYEGoor_IJ7hU-I9W8uMErt6BpKw1-7uPwUXFPNDf1LqtKjDtf7JtjkVpLKPQJAkH4BlEShMwkUyV5SLoqtI2RKEqHpwcqmtfawHqDyfEpS5CxW6XiqvPbFyrmy6Ds9-n2dTRFd2GnQmj6_44v6xRDMMOBfNHvS6q1YdKolKG4PaHnxI5yyOWOm', 'width': 5344}]",ChIJibK0HKRRQIgRYxhXD7X-ECI,1.0,2.9,ChIJibK0HKRRQIgRYxhXD7X-ECI,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",79.0,"8288 Cincinnati Dayton Road, West Chester Township",39.34538970000001,-84.3925144,39.3469776802915,-84.39155221970849,39.3442797197085,-84.39425018029151,True,"8JW4+5X Olde West Chester, OH, USA",86FQ8JW4+5X,1.5199659790499336
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-755-6418,El Rancho Nuevo - West Chester,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116778932102887378271"">john rowley</a>'], 'photo_reference': 'AcnlKN0A9JOcWBBbq0WsBxQToSZcEmOvwOpLxxdl08aQaO3aGuVDAOM7p-aMxas-NZAI3jEO9vxypv7_qYXYrQ30uqHeUnL1ORg8XUg8zmUhSpJcEB96JCXO6O-9I9YY-h98Devew-nz__hmCfN8nCI2NK2vaw8fHxdNmNJY3p6oZD621u9I9Q5eeSKOJSiiGoBPYUsMi5ryZCxocA5kJiEuuaTiEXZbwTNoKTZeRQKuAmB6MZNY9esOxcX8VC3Yq62iXAaG1HX7eNv9XPhax2welFd6BW91F4_oQCbKvcppojxwkX1DTt3u0RCCfDbymQDxArBw1aMorAuBjykE8rTgwDUBkLMxxbQu4e1O9C7yUvRL5rRcY7H2fCfCpsIzPqwRVW6wCvnjlv_gKsedxTs92lcmTc6iToL5pc1oT2bwXSHWRrTI03odRfdsw7AThOdPbs7et54bbnk0QDVCpwpgHrNvLBDFHY7Jf-Jom9RodD9Im6i7rYBQn_fTWepVRQgSItfpkJeHC9ruxlbRiKOpeRzZe8aBaTVc9fDV_6lxIibrue9r0waDmgak-uJiuxBmMEtPczAiEVlzZI3tsQ-IjAzpuhSsyPmHnBUoWLmYjjh5WJQl3zz4842f5aggOTqGQygkIQ', 'width': 4032}]",ChIJw2EtjoBQQIgRF3gd1uCnZS8,2.0,4.3,ChIJw2EtjoBQQIgRF3gd1uCnZS8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",713.0,"8111 Cincinnati Dayton Road, West Chester Township",39.3496544,-84.3957784,39.3509798802915,-84.3943773697085,39.3482819197085,-84.3970753302915,True,"8JX3+VM Olde West Chester, OH, USA",86FQ8JX3+VM,1.7762676208892023
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,,The Bistro - Eat. Drink. Connect.®,,ChIJ_xLNoDxQQIgRnvkJbNUN2jw,,4.3,ChIJ_xLNoDxQQIgRnvkJbNUN2jw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"6250 Muhlhauser Road, West Chester Township",39.327869,-84.426032,39.3292331802915,-84.42472786970849,39.3265352197085,-84.42742583029151,False,"8HHF+4H Beckett Ridge, OH, USA",86FQ8HHF+4H,2.054149573111591
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-330-5050,Sawasdee Thai Cuisine & Sushi,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115097142716350022485"">Sawasdee Thai Cuisine &amp; Sushi</a>'], 'photo_reference': 'AcnlKN16xXnCBKxZvgv1JA0Bge3HU1jSMOafVwTcxdebeWaxB7XiJFmp-3oOlzy0zyevqWgllzsdnTGBtWHu_fLEvH5y_tovwEHdIG6ynWVOncOlGY3FD3Qms8tb-7qKC8KcBkjFkiSkQwdKPnBVg9w49Bv1MUJvbK6QXs-CRZJ9-_UteCHunhue6KLgt-lYmyai2wAfeR7cX1uY4yExaLxFtX_-6H-N_-cF4yele3FikWem4qrvPIeNWtoUYemFJMuAYF9LIao1wcpDL1qqgY7BsLLhS21Fhn8n_-1CKREldIZOke7cye3tRTF3FWbxQKnRyB42_if1p0M', 'width': 3024}]",ChIJdykPsR5PQIgRavqIMOcDygs,2.0,4.2,ChIJdykPsR5PQIgRavqIMOcDygs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",592.0,"6064 West Chester Road, West Chester Township",39.3292153,-84.42446869999999,39.3306116802915,-84.42319816970848,39.3279137197085,-84.42589613029149,False,"8HHG+M6 Beckett Ridge, OH, USA",86FQ8HHG+M6,1.8742940907053371
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-759-4300,The Original Pancake House,"[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109935630239425673578"">The Original Pancake House</a>'], 'photo_reference': 'AcnlKN31ik8J1NWg3je-G9Bei_LK-W69SljcZgWtsWEfhVWNmPSo5tRZ_LhGNP8ya7BCKbKxeo1Rmyv5CxymjVHxmOQUjohv01IeIwlD4jep2gR5ZSMt-EzhjHikq7XQku1HHMx3L5ATZwJXipjIFviNeQ-YWy8KS96dLk_bVzh4B2o4Aljlxyd0vyONwdA5T76hKDbFCjSXs-uO16MlidsrHuQxSWxAbHCprSIM8MXsdMoJH1pKqKfzueIDKJJGeY-RPBSkeBfF54PwOpVkSgBJnVyDqshftn9YA9cUg5mlukiWDwcigOBM1JkK_t-QP1w5t1ZzEgiyTtU', 'width': 640}]",ChIJU_OMpzdQQIgR7x5xMGv3fiE,2.0,4.0,ChIJU_OMpzdQQIgR7x5xMGv3fiE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1300.0,"9403 Civic Centre Boulevard, West Chester Township",39.31992950000001,-84.419865,39.3213430802915,-84.4185764697085,39.31864511970851,-84.4212744302915,False,"8H9J+X3 Beckett Ridge, OH, USA",86FQ8H9J+X3,2.161092202241116
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,+1 513-942-2026,Shell,"[{'height': 1193, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111596168530510261563"">Shell</a>'], 'photo_reference': 'AcnlKN1t_8JCaReLMcwLKZ2LrmASM_vzAwouzzYGUMzEVVt_pJjQ6B4GzHhD8_BjRuzbk1_GZAb7xXwHdswkTUzCIXqfly6VbxoHfMklCLbvP03TZ9ZZbQk7YrchEyfCHxCLmaKpNJd8vrgsxCOdeN7lRIekE_-xfKkeVokNc-UXCgRafImPI2wsKPtw8mqEocICKyPzHCN1JuOEcB_gx0ig_UfoseLvoXvty26aMZkMI6JwbgYCyj3F4NgWzPS3FVBXULNV7Bk0KvyxjIPx1-jSIvSCLq0s1eO7PA-E6w1vFNwDjoyfXtZueDuP-A6CxEwzR9weIYnR5rY', 'width': 2119}]",ChIJS590LCVQQIgRoswTJmGJ6qY,2.0,2.1,ChIJS590LCVQQIgRoswTJmGJ6qY,GOOGLE,"['gas_station', 'car_wash', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",75.0,"9370 Union Centre Boulevard, West Chester Township",39.32457999999999,-84.42800199999999,39.3260012302915,-84.42654661970847,39.3233032697085,-84.4292445802915,True,"8HFC+RQ Beckett Ridge, OH, USA",86FQ8HFC+RQ,2.3673437646745454
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-942-5100,First Watch,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114563923877838777662"">David</a>'], 'photo_reference': 'AcnlKN3-ZfFA8PcAf3nMzU-e8idrLElxTW0D3YpblzppmzuIZy4nU0g6jChzQ2_iFbyNucbej_XI00JwO8ABEaPInu3faiEHd-0Np17oi0KynT74MeM1Hxd7p7ELvLrusnsjkUrBhlMsfWuSXN_cpPSV9IL9MtUbpLnja_uMfIv6cBfJVKXve-Nl5opkO0CRV639gWkTRnOojrbZbMa8fJcxgrCojLoq5Y69vj2KHxoWgB4yyEGXhmbfWagoMNpCv07y6gYH3Gd9Q9tdHP4iyp3z0m1eZ9058XbDrC58qhi1YaXiyOMeX5mBM8n7QLhihg1Uoz39NbTZHxbPnvQaYcjJdEvOgP1hZRSzfvDiYhiVnJBjlgEP_k_segrJzVDWlwdrinqoVuOLiRXXa_ZPvxoU_bCBoapal3WLmiV8pHnPfM9ksgd1W_DXtkMogGEuDiYR4xFfVBCCNaDVtuCg2MwDsnrPAVGBD9DSM9AcG-SfcoC5MqHgx2MvbJ59TTn-2HF6kG8rOk9-FMSOmD09xnEJ4DtrM29a0y7lZDe_1kQ-2kGIw3tKFSIJIwiQMGi5ajjHiNC323-GL02T3v2ElSZdq1BX6m5bmNgUW3f2TvNTc3FkjfUBjWRm1iMWUSwv3eTiMopXYw', 'width': 4032}]",ChIJRSOMmiVQQIgRntdR8BHKfOs,2.0,4.6,ChIJRSOMmiVQQIgRntdR8BHKfOs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1502.0,"9233 Floer Drive, West Chester Township",39.323209,-84.4318641,39.3246625802915,-84.43046051970849,39.3219646197085,-84.4331584802915,False,"8HF9+77 Beckett Ridge, OH, USA",86FQ8HF9+77,2.731813896791024
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-860-2083,Subway,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101547607260385954606"">Aubrey Backscheider</a>'], 'photo_reference': 'AcnlKN2YUbg8Mm-DQcjUyUqHhqP4YIhFuujJFNJRQPPhLoTQ1slXOZ-5DMrhaRJ0UeJEsbUegvlSiv2CCvBH6LVeC9LWgKO9aS8qNss-yd5KUdjadbKXdD0hxTCdQpVI7QqT9wDhOwKQxwmgbctqJPPSnu0GkX-wiTvcaUsgLr25iaUCxeg8Qm6fJteMNth3VHudwbdHHCHu2gCrq-h6XpS3y6tCoyMQex_L7yPB_zs7CzpRbg3bz4bq-Utqvtst3ti7qzS316lEJtGyn86kFjpTJ6VzvM7vIAHpx11Hkc5AncQQ2oXSyoglsBfKQXBn9YgCCN0OZWQB9WNYFL-5fHN3iRulEBmLzjCPxEwILwml9ht4FclCD7Pe1mjGMoAPeJeSXvkFu1_vRSRmpHk9gNSgETPrUP94pawu_Es1YSfghnGmGUf8AP-awV30LlJFFzQfhfp8jeFBbv5ycuDR6iEMeA0AiPG4G0UOMO4r4fgkhWYCxs-opwHrYM5Y732IXtMrmdq8uiXcHJ7-_mTW5lTO_tYkpV_9iXF4S5umZXMcXrEr9B2q6mkhyjJurkdEQH679AGfFzWcG08yI6WNZlJpwwEc76fe8emVvdKIwVGvobGFtsBRmBfAD6E7eYILyPpPJAFPxg', 'width': 4032}]",ChIJYXArYCRQQIgRPdmn9d0CW1Q,1.0,3.5,ChIJYXArYCRQQIgRPdmn9d0CW1Q,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",125.0,"9100 West Chester Towne Centre Road, West Chester Township",39.3264688,-84.4303783,39.3278275302915,-84.42914046970849,39.3251295697085,-84.43183843029149,True,"8HG9+HR Beckett Ridge, OH, USA",86FQ8HG9+HR,2.459116074250117
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-860-0143,Thai Koon Kitchen,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100740708054004362498"">Thai Koon Kitchen</a>'], 'photo_reference': 'AcnlKN1BahZ9lTXLZBO-0SMlghR3Tf2wLRz4bDpQII8rRMZ_GkdhkI9Q1hLqbmkX9hGD56ilpOdPETCDM-qpKYY1vRZux9G13QxfUo9c7ZsqxSaCs1ocLYZCt8PuFGXN8AyZb33UUHv-2i7nUVCchoVFrFHkbHFA4db0gl9pZJgioOlruVTbYCt13iZSTOHJUzRcNl7JvqyhiaWNCBJlozws_hT-DySsv03CDY60VB7cCJvG1TxSOaucejfSPwyA0buoP2E-alkGjXxsfpQZnjONOjCpBbYW7qoBZdFErg7V3g9qwZetMhnfKGazKCyMX_CUdlY3wRyMDs8', 'width': 1440}]",ChIJp8MaYCRQQIgRywJ37lRdqqg,2.0,4.4,ChIJp8MaYCRQQIgRywJ37lRdqqg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",820.0,"9114 West Chester Towne Centre Road, West Chester Township",39.3263357,-84.43042990000001,39.3276590802915,-84.4291765197085,39.3249611197085,-84.43187448029151,True,"8HG9+GR Beckett Ridge, OH, USA",86FQ8HG9+GR,2.4689507712685765
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-347-1111,LaRosa's Pizza Lakota - West Chester,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117748880723007308814"">MineforMark</a>'], 'photo_reference': 'AcnlKN3hut8lZGStljws9vcLeZJcazxHIwKR32tx53MF_bX-ry1Ums37c3wEbLcWaMwQdzk2zNjh8OgMu4VQL_BxvVbQhuzin3lH23TQnmGeQH-BzpxacQPb7kbro9Shgdi3HVE1PdUhYvFD1M8FfvisX1JbF0dAaZ-zaC5XPZV30fdCHdBh_RDLjFPXoBNXXl3AUzgZ6qZ0o7zyb5IFVzVeqXeIac9Ag2YDfl7QAduLWI1PLiuEVGtut4aaKFc8Pwx0opTBFG-SMzxH6JuGQkog4vQ4vBctYpjfMdyi4EhljFGGT-gHHyxJ1JOIhquz_nInDUCeioH_xH8UEARC_1usWxqp5rsJiI6iLuSywtYJfzw5VOHIgUREJ_qdxC5cOFj7JKI0YhOwrO7uatKIvcYXmezdp_solO15S3xM_V3bQXYNWkIo5qPAbxRq0W3qvbur5it9at6ZBD7pRYqSx3f23wWhMXEDFdYBIHMbaI7pgOAA5fehQmsrAE-ATiqD0ZZTrtMvqxoUqTL8sUbatWG7GLxaZaNarOu7QX7Hm1GoWcMvzKiEy6za6csPuph7BKU0x3YVbsICjbhyn_lUlVxebXV4nngM2Ouk-FPgXaw1lvW5usxSrJk1lGOMnv0TMPVYsrvDAA', 'width': 4032}]",ChIJcemoLX5QQIgR2gRUT7ZtnNs,2.0,4.3,ChIJcemoLX5QQIgR2gRUT7ZtnNs,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",694.0,"8120 Highland Pointe Drive, West Chester Township",39.3481899,-84.3936106,39.3496486302915,-84.39251151970849,39.34695066970851,-84.39520948029151,True,"8JX4+7H Olde West Chester, OH, USA",86FQ8JX4+7H,1.7173550889024083
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-860-0638,Tom & Chee,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108342621128394830812"">Tom &amp; Chee</a>'], 'photo_reference': 'AcnlKN07oPy8R5GeabuiZMA-JzbbWJ0ah5eMjN-5v6E93ujnTCtaVdlgMyIh8UWk5WkpR_boHnV9aerWPU-6wdxlLlc1jVKveEKu56Ct2CPIrdaqQz4b0K08o5cAylFwEd51J1q3BMhZj6NnDMeZgJ272PKEdg-xKCohVdx8s4i9EfQ6U0CXyt3xF6G3gsmr6-bcesnFaA4SdQ9xUlZdPzCbxZBPrUmBZ7S8c7MKtq0CK5AGRP4aFp-en7nODTSJm_5hnSiZxte3I-j0VMvyLUktyuEF3HASZqTmoj0QhusI-FMuEtJ8DiDLxWRoMCo1vXkW8MgOZby1KSA', 'width': 1080}]",ChIJF6fCASVQQIgR1IU6BQ6Uxkg,1.0,4.3,ChIJF6fCASVQQIgR1IU6BQ6Uxkg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1177.0,"9328 Union Centre Boulevard, West Chester Township",39.3250313,-84.43012879999999,39.3262880802915,-84.42873756970849,39.32359011970851,-84.43143553029151,True,"8HG9+2W Beckett Ridge, OH, USA",86FQ8HG9+2W,2.5058441444232926
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-777-1700,Main Event West Chester,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117120696920438116211"">Main Event West Chester</a>'], 'photo_reference': 'AcnlKN0C9IYSncZ7BE6B8-BpGWyWRj5CEYdiIWPNPNM51WUKAGUeH1ecRxpZsn0hU5Zmz_yEEofGnplu08Y20bk7BjCTM9jg7NRC9C7ZjlX56nBYo3yYGPhYR6EkqF5nEQifhesB2praYd5YRNeoPPI0SzRJJpj2iYoShozPAAZaPWwkDgtgE4we0K1oiKwA2YY_dXGlvkPcD3f9MEOgu-eJWGE4AbCtE37kKuxg2bGmyz756kuAfdvxg6tWGb3IPz4ico8mMC-rap93FGsrZWiSNs1Kdq5EmHoFYG0wyohNhQIDZYpIvh89i99sLsnCaxlcr8VnQg2wWs4', 'width': 1080}]",ChIJ9UpLPzFQQIgR10HiRyVzmgU,2.0,4.1,ChIJ9UpLPzFQQIgR10HiRyVzmgU,GOOGLE,"['restaurant', 'bowling_alley', 'food', 'point_of_interest', 'establishment']",4053.0,"9477 Oxford Way, West Chester Township",39.3177235,-84.4242775,39.3191024302915,-84.42299121970849,39.3164044697085,-84.4256891802915,True,"8H9G+37 Beckett Ridge, OH, USA",86FQ8H9G+37,2.594720112014431
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-779-2489,Chuy's,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108850350491982754709"">Bradley “Brad” Cone</a>'], 'photo_reference': 'AcnlKN0Z6q3HvF8VKYXa-j5j-KoDvr2rOMfuJwhmkLecnxWDRd3MGJN-8TPTitaoXliAA_Dfrn9NmOfzdRDEZhPUWVnT7UJ0QKTE2sOEsDuKlO0AZujQeH-xjEf7VsHFzoUzQQS1LZB1WQ0Gv9VYYV4ygFvgbxJG3QQNTEv0ESvqeffuQOwD0jRtzMirBEPPm49B3W4H8PmKVjgZyX1vcG3payKFsBmGXoxSmQ1nqswUNT8BPmUGMz4fM2uSwp-IRmM274FirbgY9TTUpLIgWu-_UnnOYTzD7WQXpkOM6pI9uz51tjE7Mhfa9H5wUpAiSedSwr2mv5bU2Te6ecddC2LoAjwCI0iFZQHQosnbDMrKwNkgcjTIheOutpGhwQpA4TBb2gguQtMyrau35qPBGa3LOALgJLaVCZFoXtig-Ho7gmgZuH0uypANa48H8DKkruMACoG8shmV2J3p6AyXeb45rF5DewCWRK0xW8ypL5m_Taz8QsJyMWQvrpobIKlNSyMDfNe9izmoNTo1U2PQMlro_qzzA8g3-NKzAtk7mUYzued28feLy9Zkyv3_k3nllZf0dDPlhioZSB10f8lnnHX1Vs6-h8POHxVD3C4jQQQpH4mXssByjVgc0Epyw3pO6Au0rTf4rQ', 'width': 4048}]",ChIJpR0t0TBQQIgRetfS74qRkd0,2.0,4.2,ChIJpR0t0TBQQIgRetfS74qRkd0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3385.0,"9538 Civic Centre Boulevard, West Chester Township",39.31824929999999,-84.4269307,39.31955258029149,-84.42546076970848,39.3168546197085,-84.4281587302915,True,"8H9F+76 Beckett Ridge, OH, USA",86FQ8H9F+76,2.712838775189292
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-779-7700,Sonic Drive-In,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103409805282208244115"">Jennifer Janevski</a>'], 'photo_reference': 'AcnlKN3V0z82fw6IfNYUJbPlfM4LpQDFEV_wlHePcJVFv0_77niGfD3ljUHiP5SUcY3BhVbbEEMtmRQhn2Lc57b-SoK7B65Jt_9rIpXT9Su8pYWU_-j0FkWdNqml9kIk3gmT3Cdn2WKvk73uob4lyyqSrGiztfdU5hFmjhwjN4jsSVtztEIrgpwPe75KfjkSspHOQGZaEcCsVKYcrB3sWZ9IebkcYnSBD2BgDbtkv-8kIObRD4LdGyN-wq5cVuNl6CWYWV-qIhcOGAD4aLy5XGJaiNTN8wLNc8rQa3R_yoXPcRlgd1PGqtpK6p_EO_rycaHP5A4jx-mCRrY7Y_XwCirYJX069dw7w1LaT_EPy_i7BX2CSyDFCovqRpz7N-MwTWQ1ABSqLdysRaCWVZ_S0Iif8Yf1-MbKpzQjCoXw0WmMjv9c3Yz_25BBsG9cViFByrZCa7g7ycoEAJMDJihjMRJOrejlYK6CGv8ZNtdrgWmUIwWhI-89fnDoHauALoLiFXoefZxmU9HEexhx2Fj6dP9lh6s26P490p81xXo0mbo1TN3vqVzU-54wL6A-jl94qAF1ib2XaQx2WZO-jg04sTbHxzwr9yD0adU0atGHC957Iy15JyVmDKfdQUS4id4A7nw9o5UMqw', 'width': 4608}]",ChIJPfhTSYdQQIgRuAO-rBy1Lak,1.0,3.8,ChIJPfhTSYdQQIgRuAO-rBy1Lak,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1382.0,"8245 Highland Pointe Drive, West Chester Township",39.34622659999999,-84.3950797,39.34768063029149,-84.3936032197085,39.3449826697085,-84.3963011802915,True,"8JW3+FX Olde West Chester, OH, USA",86FQ8JW3+FX,1.4652061230428817
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-342-6249,Topgolf West Chester,"[{'height': 754, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118320948423275077388"">Topgolf West Chester</a>'], 'photo_reference': 'AcnlKN09yyyokP9ZuvVRomNTeehJRycx78tWacZ-KxpoUa-NG-JWyF9GpHTFjz1XcTL5XwApGJob5s1fSP8N-JBd9giVVE0BExZ8x5nEnTe0JbCXJ108p9urlMjI5Y0A49zxHyyQvyHvIFZvSHmKosAqom7_CYEIyFEcfz3-yy1j_W_SdXmwJFpkFtQ9EzeN-rlxUvMeLexxXxf9gjIUpvZtGeE_qvL7paYMA4g7QGjgqRU5Xa5FUTAd0G7RgXbhXaGQwZC6CtWz-imGQe94nm_eHgu-0TmTOrgbHK-YO4qqMz1r10cuunHECpZSEitHmr3Io-t0UefqDOY', 'width': 1000}]",ChIJUywVUjFQQIgRSqG4bQkLfm8,2.0,4.4,ChIJUywVUjFQQIgRSqG4bQkLfm8,GOOGLE,"['restaurant', 'food', 'health', 'bar', 'point_of_interest', 'establishment']",2839.0,"9568 Water Front Drive, West Chester Township",39.3161942,-84.42537329999999,39.3174105302915,-84.42416316970849,39.3147125697085,-84.42686113029151,True,"8H8F+FV Beckett Ridge, OH, USA",86FQ8H8F+FV,2.784347863618792
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-682-6684,Einstein Bros. Bagels,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100610417608913445329"">KP G</a>'], 'photo_reference': 'AcnlKN2yVYIgzmcX5MZjvYaHjQ6kEnGoUF2f7SlDRzz8gwEFweU48kOpdoDAYcvzbg1vom1JjT6lMklnPPkhjSqhavIdthxdCG0SD80t4_efdGIugxovrr_Y1q_bcm72hxgDNsrlbArrYUYh_RLGbKH3o_fHcG3AtQDuWhX7W0HEdN5EcOdibipo8vyG7XwzKovYTLGRRoFYsHe9OAUtJNpBGHTPUIfk3N_iDDEDE1nbzEXQz3EX584OR1TD8xEOsoGQM0Ub2bMCAWaLVamnUvM9eWxf_9YGz6Og6mm4X3V40N3P_NcR5al8J_2sHCQRLxh66hbV_cE00_0CZM5ITZDflV2n9K_GzCCXNHtNEqg1TQ4BSkNGFqaBIxVg36De1We4RPQPcFye1fM87zYhbktdjcGyoXKfdGm7Lp-rd0P1HS4Km-fJjOLEu9wWpk9OU_1LYH2b5wZwJ7VV1v_Oh1X6ojfvFkC0ofVDT4T8vXrwcb5tjtjIyo-osoDJP4FLZ8aWSJm6tCqtyJn56m5-Nydpq5Mk4fPXsTwsHEOD2ZMbPjLdEliedsdUTtTbCTXYFmNw8PQKbJrVP-jXGfi2rI3PKPPs-cvHpSyJEpyy_Ixu0FXYlvLTKxUJU-lKgS5NOQXWV3-Gvg', 'width': 3024}]",ChIJUz-gXSZQQIgRkvxoi1ZsbiA,1.0,3.7,ChIJUz-gXSZQQIgRkvxoi1ZsbiA,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",693.0,"9216 Allen Road, Cincinnati",39.3244956,-84.433981,39.3257581302915,-84.4326973697085,39.3230601697085,-84.43539533029151,False,"8HF8+QC Beckett Ridge, OH, USA",86FQ8HF8+QC,2.830884464790819
