business_status,icon,icon_background_color,icon_mask_base_uri,international_phone_number,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,distance_to_downtown_km
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-737-5504,White Castle,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108914874209741148189"">Kerri Anne</a>'], 'photo_reference': 'AcnlKN0mTW9-9GcDvwb-BdI92xhl_ohgfeoHFXXNVBL3FJGj86d8TB5ti7eGxlMd-Dj9APeN-ysUaUASjafV-q6z4gRWU1ZjQe00HPR7FUJ9ImizLKLHRoEohGya2nzjxLxW6Apl8yho3oAAGWo5SfgEsqQ8urdfdF8XBJ2VJ61SLfmYq2g7gRIRNxXVq7ij6QY6IcGiQt3f-eyN7YiJwJq-rCv2chec36ADswbXxTEp-zIhEPnrkLxhaXEbtgZSHr4Ad4Zoz-9p_iqPCJmnsCQ0FgxdE8WU52_Gh4492eyM5H8-8h87Ly1whYLuCLJbpmha7voWLTxzYKPrR_rY_pqPvcW0TlRxcOKMhQvpdv45e2-LW9SxjhXbkZZtAOo81GfVciB--RHn2efOm0Rb8NMUdzXmqHeY08KrYd09p-fsUcPxg-8VUAiE9koRnQ75pOXMj5ZjJxNpU7_CQlg-GY3R2i25TL2pjNoJYHWTyNLeklMB5SWdlR7t6jT0I-Bb02CceZ8v9v8UqhamvsOSFTG3qEguCEZhq1ni0GpTcoPQ4wnXC92D58-VyhzFpM-_r80mQpwuA9QOihMvusXhVJh6XMjcZNpicfscQSoak5sTHMEmzwkXNw3EmdK2HZdl4Yvu8qZd2g', 'width': 3024}]",ChIJ6SlivllGQIgRWO3EViavE70,1.0,3.7,ChIJ6SlivllGQIgRWO3EViavE70,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2274.0,"851 High Street, Hamilton",39.3964295,-84.5519364,39.3979541802915,-84.55058211970851,39.3952562197085,-84.55328008029151,True,"9CWX+H6 Hamilton, OH, USA",86FQ9CWX+H6,,0.6708865744092604
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,+1 513-668-1488,True West Coffee,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111803667798554338938"">Jazzy Biskis</a>'], 'photo_reference': 'AcnlKN1EanS5zUPk1egthijUJ-VCo5tjlnzNEY8qBqNU5E0xBhaeovVbgsvqcr18d5ntOV3WFWc5j_eO0hpywazVtiskoPYq-8UP49H1GGJe5PKd1X1O1SYQUOIu4mJuvb0rsRUuuVdbtend6CCx1117jnwISi9_H172cRDtwJU9WuGJGhvxF5oJPrf4ux4to65oVpIN2Ffm6qj72btvmfvV_J7mRKUltlO9AAOsBXoQcPCrREBkIoBrPSer0ELR7hj4GsCsGDmMMdlUydoB5IlhlZOxjNVYNLGPQJ5DrN1gzwYF6cL8Qmaq7Z5ejIGj5lMEM9isDrGkKzzU37mgUIG75vy9yUnlnejkO959TI6v4QpOw-YociSW71pX1GQtaNhPEEk9lEEKR8nrNakhkXmkHUwv7Tm0sNvx4VujNrmjUGGGc-M29ydgj1_xfoI1mpsOVL6NmsqlJFB56ZPIjd-4fx2cjOBGmZD7qcmz6mLvHhvYgopekIqkE4ZiZ7lnbycOLfkNQLbY2t0Ytl5fKEjZpNt8Xg8c5Ezi76OTIh-0JSVoNQDVCgnHpRaZwFRtwFooXHcORwht28SfoWkFzx6ySWOuLgmO-qWGF6p3vld_o-6SEoIzr6XmU2GcXBA5FMH61asXAQ', 'width': 3024}]",ChIJj3BGxQZHQIgRpzzPWNSD_I0,1.0,4.6,ChIJj3BGxQZHQIgRpzzPWNSD_I0,GOOGLE,"['cafe', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",857.0,"313 Main Street, Hamilton",39.404051,-84.569694,39.4052098302915,-84.56817511970848,39.4025118697085,-84.57087308029149,True,"CC3J+J4 Hamilton, OH, USA",86FQCC3J+J4,,1.0769095805987143
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-889-5227,"ALL8UP Pizza, BBQ & Hoagies","[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105518357461100239024"">ALL8UP Pizza, BBQ &amp; Hoagies</a>'], 'photo_reference': 'AcnlKN0YGqDKmlD1Bv_Jv2qLziMfJU6e6_Env9yK7sGDcJxvJ-e15gC39HtgMUGqcIav0nx_fBxnSOqvsh-CLQX4UTF6aIq80Fi2wYaF94WxQ-SYb-NETCx0gtTo_8EsC4FICUQM5280pnc-_54QW1s2zsZ0dy6CkfntEjOk2koJyyZChQB4PVmZmEhM35817P-UpZXoLO-jSTxYdcDCmmLkBXlv2HDZ9oUZKRMgn1o0ZnYhBgouXGZhN3VHbsPLsaPNfQlIfAgBodImXsUd6YXf7X4UKgzcD575O29dYnJXphqQZivWTjhpjo4mv_wo-9aBfRNluT0JZ2Y', 'width': 960}]",ChIJd1id7FVGQIgRDBPdUNzGSY8,1.0,4.6,ChIJd1id7FVGQIgRDBPdUNzGSY8,GOOGLE,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",801.0,"23 North 3rd Street, Hamilton",39.39991819999999,-84.56022399999999,39.4012387302915,-84.55881361970847,39.3985407697085,-84.5615115802915,True,"9CXQ+XW Hamilton, OH, USA",86FQ9CXQ+XW,,0.1465788602722308
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,+1 513-894-6666,The Village Inn,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116508624314914984339"">Kimberly Owens</a>'], 'photo_reference': 'AcnlKN0QLBJQEJmd9Ik6Wc3IbgMG_waJXbQCcpXaITDHkKScAbxaWX1QafxQk3cmRARwbRhLHIAT9w3fKLkdaZbcImg8hMqz8RDNlXPcl3-YP-X9k75rhuflzRNW2wD9kEezeUkF-ONfK91l4lcWRy0MlkELtthauEzjNfTxmHkl0rAaGWXZjriNc3_Xd6l3rWTCTnIjNc9tFQB4ePt2pQfpGeVZpzjam-KHk90_S-jXNGbEjdG7cde3-IdyCNSN8mbEwJtCDbQ0gwehbO4Nl9LWne7zfg3UTYYeKQsxq4FGk-lR2yWSkvdAMzONvpgmA-gQv3BVsY-yAEaXUMK88BG1bxHuJni-2SF9xF7DNWbjKPK6K6wDlLZkxRRPWhbH48Gu2kYZOVPIT0b_sMHpiBR5diEkUU7si2V8sk_wj6K4PL3m8Ut-Ed-rNCyABdELYtf2FIWSd8z23WMcauajQ0kS3IyEKE1PtcRjR8HVsz7Aj78xtCyfO1zxgIbb26neAbx3Y5Ud-kggcN_uUw814rgSxv5wQ2mXtDf08muQ3mmgIAXofxxuNfPjf_RV8hONaZfJ1yQviWK4QiOOSsPx_uCfiEU1B17GQA46yQimqUqQi04WdZmw151OMqXZ0pO3q6yMEUWdrvwN', 'width': 3120}]",ChIJPdLnrf5GQIgRjnDPQvSy6F0,1.0,3.9,ChIJPdLnrf5GQIgRjnDPQvSy6F0,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",100.0,"447 North 2nd Street, Hamilton",39.40542689999999,-84.55925529999999,39.4068019802915,-84.5578153697085,39.4041040197085,-84.56051333029151,True,"CC4R+57 Hamilton, OH, USA",86FQCC4R+57,,0.7149752513361983
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-844-6670,Burger King,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111504576010447985826"">Burger King</a>'], 'photo_reference': 'AcnlKN3rhKbKkS1pDmSt052FG_6TleEC3ypd3xJqNUe5a3CKYdCqLjtCKDJUBP19quPD1A3Gwmy8J6yCKhtOFSWXurnyrcdMA6ZgsE8S-PFem4RYKPJ-QJ-GlKMMtBldElu4OBEY32ODe_VNgL4FrBpnP3Il5C-tFLYBa8U9LcnGep2pVgP-wJQiCKv2HsTbvQB2bAtMqAettDdqGUvvP1w9kwbsInL_0DOyjkwwJqd3_d-JVsJrxeEFOIDewe-_Oaw_onEPYeyC8sy_O5eXElDpLTIlIKtJq9NqqhMAj0jyYjVt-wzL-p2jPlhBmISkO16CnJXqOh-q47A', 'width': 1400}]",ChIJMShbujhGQIgRtXS69BpTKgQ,1.0,3.4,ChIJMShbujhGQIgRtXS69BpTKgQ,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",702.0,"1746 South Erie Boulevard, Hamilton",39.3789531,-84.5491235,39.3802754302915,-84.5479616697085,39.37757746970851,-84.5506596302915,True,"9FH2+H9 Hamilton, OH, USA",86FQ9FH2+H9,,2.3852349883877557
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-239-0836,Carmagnola,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108406419965239142018"">Travel Butler County, Ohio</a>'], 'photo_reference': 'AcnlKN143BOMKEbJ6KBO_ytDwF8ms-alvy4B-xwEH5hfW8B0BPQ6tgGrsQUjJJIBdcQFcN5dcYFgPZ7nEOJqELLws-D-2USwldDHJ4kgMsr7m36vvwSmiANNIGCu4G05hTfeZLwmHJWkuwpYv1tJLisDP9iRW5uZKfXV3d9yZ6dNojNo2dYYEzuXnQAdwTCNYhpjDYFIQHB4_mFiYXBbQdKTOw2UfERhL74kgdUmExfGkbpkqdhikSmrGG11xlEab-XBpAkWm58xJHAQuzCsxWINS6rRFSUla7W_pyUYnSX-E8bqyYx8L5oTZC-sT_38GvNLsxp8nwrWEvCoUPeyL06azGL7NPA3ODV5gqwVLn-AtdEoOHyvMlbGs5f9Z_wIOgGdXcEq69wO-nY7ToqvXbceY2V1lq7CfVeFIviz0HclSwcyVPmeyZlUefCfu4YaFK5kOP3XB8PyHvIV3GHXIv2G4hmdBOcuooFQU1a97-a9N7bREedOI__6lOQWGg0sdo-NFgvsoA8L8Epbw3CzL7nihBxJNbwsHjpUUaGg_ipM6BrDVpgFISpKS33ZYP5aWHozmutBMHrsGuGTHHyOTlONRc4cQnbKMDZRNn2orzHLoC-6jGucDJbONEc-oR3lT_YbusPEcj3zmQJN0NpNPMiI3qRRYFc', 'width': 4032}]",ChIJk43Jj0FHQIgRgWCqxb_zX3U,,4.6,ChIJk43Jj0FHQIgRgWCqxb_zX3U,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",26.0,"24 South 3rd Street, Hamilton",39.398674,-84.56048179999999,39.4000714302915,-84.55920226970849,39.3973734697085,-84.56190023029151,False,"9CXQ+FR Hamilton, OH, USA",86FQ9CXQ+FR,,0.13238401906680702
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 283-231-5250,Mirchi,"[{'height': 3775, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117757298808835240804"">Mirchi</a>'], 'photo_reference': 'AcnlKN01kPoVgMmaxD-U3QpCuI0_riBj1JtcDy3MlMSeA9HQ8mB87A2vQBovU9nP2dy5_U_atassSLNAI66gRYhxa-YxWuMEtkEe8Q3bCX_MJRB6_JYs6N94vvY7vKSEnOoW9c3MVafSCZ-dgb0ZtvWuSaFzIsQPcFwLVUg2oWGgER37LSwHfqLpBrl2pUOmtEKp1zgBemCoqyT8WjYiolvrTDr1NTnr6nDGGwgyU2Gf00sc66NfyS9PHDECFjSv3j7DLaEPWNuFo0Sm6kOZDYVjk-I-b7cnthtqj5y3vmaRlqh9xMTd2DhGNTcZ2IHmBzhIihAK8LTMF-Y', 'width': 4514}]",ChIJXdBmjmVHQIgRH0PkImbHsUc,2.0,4.9,ChIJXdBmjmVHQIgRH0PkImbHsUc,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",308.0,"250 High Street, Hamilton",39.399662,-84.56046649999999,39.4009116302915,-84.55918606970849,39.3982136697085,-84.56188403029151,False,"9CXQ+VR Hamilton, OH, USA",86FQ9CXQ+VR,,0.14593427025238986
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-883-1019,Basil 1791,"[{'height': 1548, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106152179497333009292"">Basil 1791</a>'], 'photo_reference': 'AcnlKN1tbHhCItpTzN5xduNaL18uWxuFX4c2tMdsi5nNxxu-O6tYNeaJLaaaGLLr2sm8RC_8ZEFHM4icSWGfZtyLSjPargYLdFd5Dz_adSZEk4j48Zlyb5Z1EBeTjhLhN73xIgFkNCQrfTAPjkW5agMqZw5toE1Jy8AQ2gpVx_OAbA-HqEhFpqL9LbkyC_K08dZukl9t0Ou6jWC26kPNtFhTIHBYUZ4UBi7fGTQc7mRW_ICF5GNg5xl0_PpQ_KSHTVwDN1SBNNkGdkZKLNBsA0Na4IX3N9fu2y-_uHTF22PC7wy2hGPjV42U8bCVrSk2JGBlnfuyYmCoFT0', 'width': 2048}]",ChIJz-3TulVGQIgRQXU4rV9Nw5c,2.0,4.3,ChIJz-3TulVGQIgRQXU4rV9Nw5c,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",948.0,"241 High Street, Hamilton",39.3992322,-84.5610068,39.4006603302915,-84.55950506970848,39.3979623697085,-84.56220303029149,True,"9CXQ+MH Hamilton, OH, USA",86FQ9CXQ+MH,,0.1743568958748465
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,+1 513-805-7367,Pinball Garage,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115102999551407775685"">Pinball Garage</a>'], 'photo_reference': 'AcnlKN07U4lPBTwlekszH70G_Hl741nOSMVxvMPkIb82XhUOiu7JRLSTfanPwt0X8ZtiHC1HdHWYd9QCs7UyrhSnaeiVnt1YECbdJfWknbY-NQUCrYAs8W9xJdNmaYnTs46YvEUaUs0jHpwGfzTrN6RNl5MyCbmzpfy4zW2taBwEVH6kVO6KGKYZ1_scxbWZZI23_yjqJmG44m6QE8BFJ5i5Y86LlVE8nJbHtmB0ijlTi3ePXSMe7elSpPDIs58uDZ0CqCXIwgYgP55HTmByYBAbCHBj6TZHzywOQM58Xz16wCuEYy_Np-h5SJQQezFq3-YEym8CFum6eAw', 'width': 1440}]",ChIJVTKB_6lHQIgReAk27zu9Hbc,1.0,4.9,ChIJVTKB_6lHQIgReAk27zu9Hbc,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",854.0,"113 North 3rd Street, Hamilton",39.40052049999999,-84.5599254,39.4018653802915,-84.55851226970849,39.3991674197085,-84.56121023029151,True,"CC2R+62 Hamilton, OH, USA",86FQCC2R+62,,0.18683640210417143
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-892-4189,Kostas Restaurant,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115701229921155638829"">Jeremy Markey</a>'], 'photo_reference': 'AcnlKN3Q_9NK8NbrlzVxH1Rl-T45Jq93zO5i_FffDjpf1WfG_C5Co1-_ndyebURIW6d6dQUP6-f5elDW79tHQ2kcfrnCFcW5HZ5nuvBNaLFAFIzt6kleDeClZmflZSOLdogVAP7rQdaE2_1KABKR0zTyagEetZiPK9l5qrs8G7W24kS0gZDINlQSqRONelUKbYd2bi7d6_4YiNnYp-sNAJRUF7E8aG2VsHzaELIOZiCRLEyGLh-WTVDNHyCCvZ6Xy-NWU3JubwnJs6aYlOdRs5y73DVMiUmKFr3b871MXUZvdYRvDrUKG67cldwDVawKijmvPsOsqkYyTRXjJ7ZhLJ6L-6OhYh_hDncNnUf7zVEyNTrpwQbJFNETifFZeJ6hWE-8BCaaOTa5g6iRYERDURWkmfm4IOov4oAGA0-rw2qejT4gkowFawLRpU6b5Gi08EJqrtgliDCjIPZ7C-VIiEbrpD1VCQI7k_e6bEbXZvYLDMbOM5ETHvdXFviug-WKnNBpwu0disr2b_WxrIklnh2BqPzibrdpiVcGQWvtiQmq-LUp1kM85t4K5ItwLK2Akb0ff5ET-RZB439cvCfZQADRMAPqLU-vYKEZKyfoKlzE4RPlI4YHDJJZ5JRnCrut8Jf7', 'width': 3840}]",ChIJA1dsAVVGQIgR1-_c6GSSns8,1.0,4.2,ChIJA1dsAVVGQIgR1-_c6GSSns8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",102.0,"221 Court Street, Hamilton",39.3986957,-84.561748,39.4001160302915,-84.5603267197085,39.3974180697085,-84.5630246802915,,"9CXQ+F8 Hamilton, OH, USA",86FQ9CXQ+F8,True,0.2385352827452549
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,+1 513-805-4090,Pour House,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110652814176177907748"">Pour House</a>'], 'photo_reference': 'AcnlKN2tG7a0cW25DPJ5IElBFsbifTmB6GypGaaJBr5bqNtt9hNTYxYHMliWGJU_5MlZY_x9RHnwXhyyraEnPSpKI_6v-rWo1NW7MxThMlN9c-6AedLwXeU4aCflYtH9uJsJl0iXL8DCFNvUSc89LjUxoEdtYK0LnJuxS_UJUyYhw_iRGVbEHypS9v1nKdmJ3hUShJ-1DKmhq3yQzW19PUnjCifesCWy6OYoRR148ChX5gCSKKnR-Xm9fR0xujFsjdTgLUMOtYViWsxU364JsKAkj-M8lg9Qki4osk9EPCtHYePJeyq6Ubqc8g_hIX2hYnoh7GtDZDJZ83s', 'width': 1920}]",ChIJv1DZr_9HQIgRRXfZc3XBnfk,2.0,4.7,ChIJv1DZr_9HQIgRRXfZc3XBnfk,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",220.0,"138 Riverfront Plaza, Hamilton",39.4016804,-84.56243289999999,39.4030986302915,-84.56121786970849,39.4004006697085,-84.5639158302915,True,"CC2Q+M2 Hamilton, OH, USA",86FQCC2Q+M2,,0.41932996300640274
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,+1 513-737-2309,The Casual Pint of Hamilton,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116116327582380175201"">The Casual Pint of Hamilton</a>'], 'photo_reference': 'AcnlKN3QzCGZ0aQwoQTspqlV4cMf8fyAYQWLsZw9xaeknEpqMQ_KcTa_OlvKbDdatN3KZYny_sJqoS0r9iu_juON5OCBRGt-ku-dZEl_-WFg9ECEEe2nHO4r5oAljkDyZZ1jnYrPJw5WPtrueMpwwLV6g_DbS4nSis0_2avnWr-9-ae5MVU33T5hic8EILa0crlyUW4BSEqlM6zO8QWNYDG4ZEnucSvV_TQ8kwDd0VwmlU3GaYJl-m5fHjF_PzhvHRcK3ArMm2EKKY61WuOBoW3-Qoj4pxtk-Bjux4xVOjglkXwxxcGr2vOKjEtBJv1wHuLUv9_FAQcYars', 'width': 1024}]",ChIJ_0-fUvFHQIgR697PrVNaulM,2.0,4.5,ChIJ_0-fUvFHQIgR697PrVNaulM,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",389.0,"130 Riverfront Plaza, Hamilton",39.4016431,-84.5625586,39.4030011802915,-84.5613154697085,39.4003032197085,-84.56401343029151,True,"CC2P+MX Hamilton, OH, USA",86FQCC2P+MX,,0.4241118119082361
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-795-8654,Tano Bistro Hamilton,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118284449624274931364"">JD Staley</a>'], 'photo_reference': 'AcnlKN1vLGhOVYKEleaElIO4NTcyTPQO-eIKqEZhW-Ciie1YSTAJSgo_jmLyOWz89LNEn9dExTgAUZqgNny_khPRnw1_-M2UgTndc6ufgy9LpxZVzBuHH7Y4itWsRKj5nsARDGFbu2rAz23msXAmJhSWWYFvHkbVPMS3vnvG2oRvMNkfGeWxaDL09epK_ctQMbiC2bRwbvCcNTpnhkPeUS-klTOi6j1Pe22LcXbkwOEFFqUepWGZpS5ajCUNNnvDvOEqhdhzrsPOAB3A5i3REZnek-QGpDdbyiGbugt2kpxjVsppM73LQXl-E7Awl4c3BEmWtZJ_l5oq_SZ5aJacmEzrbVwNVO0CqCMJuQMM2MhFJ7qMMsS1OEd3sJhcTfkyrNbjNymWO4ufpsQGsqaOlfxjz6jdmgswPlgmU3fqqHbPMqqmBA4vp6qasCrxSL77lY-3ws1V77RziS1HRKf3ZsOY3PuNCKo0zvvm_cutyuJypJ37rxWW8RiGh24Q8RVBUgEE9S7ESUMf9q_0wgqZCYSdtqT7s7CMMKZW2DaZ6BEZxRiHAR0IrKog1LueHIHzMoLLaVTO4cEpgCUWoqY9moEpzrdJxqE0QKJGOuYAn91CpYHrbOWvRVj9Gi5bSGZUtnBLbjvfEA', 'width': 4000}]",ChIJyRyPJoNHQIgRrSjd2_UDLJU,2.0,4.6,ChIJyRyPJoNHQIgRrSjd2_UDLJU,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",408.0,"150 Riverfront Plaza, Hamilton",39.4020404,-84.56233209999999,39.4034276302915,-84.56109416970848,39.4007296697085,-84.5637921302915,False,"CC2Q+R3 Hamilton, OH, USA",86FQCC2Q+R3,,0.4430201780487468
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-499-3020,Taqueria y Pupuseria Mari,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112075511132564691014"">Nick DeHaven</a>'], 'photo_reference': 'AcnlKN3qkldeGgepUAcqGc_wW-CYVt6XfG0QFug_oE-g2WoLNiu2vhxCSmjqxtmeNZSvafXRyac1o4QoF1B1zIwNOiB5h6d1bqK3wRfydY6PPJW5N33AN1dfpSASFY4xvdS1IGKT1v6wz4raicHXE_z8K0znEm6GLK-TTWlZdikangldhOVo9XfeSwefBXD3VaOWGNYSyqWqu4hMWeushZ8ME9hMEuQPzB_wkSG8N_L98cfDMuoMUxR_j-9ooGF0Ubd5s_BtSu3AH7kzgqpbdrDYfGWjp1Z8hN6kMAAodjF7Ta6KweCCbD7-QuECII47Zc2Rc1I8qlmjkMBpcddiv7BHgUJrH9Wi0PnlNHtvsDFQxr9tWxIIj7ww2-2MsyqC8UqZ5iYvqIJhVCHCecGYrKpfFidYyIT3DaqDoPMFjALtuyehSmEKAL3QH-4deWAGjxlHA-H9mU0oD90yJNz3P38Kj4rYkABY6WSReo0eLJzgcSznp6chMpgjnQl6m4nTgy_LngGyR1gCu1HtKVFW8oBYW2UKvFbWiMWqzfN_CzdePMHuKLRuv5hy3U7vbKD7X-ZweRKrjzxbDRhQAO9NsMpEm8-JTPIQeD7QpsasULp4-BKgu9yPF4z7cmY59HS2RA1y9g1ol8cb3LW07wSgXbz-IJH1raA', 'width': 4032}]",ChIJZbnA4dtHQIgRDSVm4PX1G3U,1.0,4.4,ChIJZbnA4dtHQIgRDSVm4PX1G3U,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",71.0,"602 Sycamore Street, Hamilton",39.3948813,-84.55729819999999,39.3961677802915,-84.5559796197085,39.3934698197085,-84.5586775802915,True,"9CVV+X3 Hamilton, OH, USA",86FQ9CVV+X3,,0.4807578757984236
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-737-2100,Lucky Well Irish Pub & Eatery,"[{'height': 3738, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114115877675707659629"">K R</a>'], 'photo_reference': 'AcnlKN3_eg1Sy52mJzWtknXhemt1cY2jow67BL5p24pJIEO6NkIzjlI5k7A3hFh0uxOvwqr0NsL-o7_VwWUTkgpl3lulTqO5sB7Wk44nQNI7ZCaEpjp1GtB9TfBKix4VAkwbb7NC5CYWjBhZZLA0nwRmkdnJaXZEky28UEzrGZC_dNzmoxq3S8-Z9wPq4gDCnJWs2FHo_cL5BeCWCyBxnm6xgAuMJJiEBfoFjGHnif4N98RStDn4DhgRPDtzwCHLzqfgImoJ7SO0b8wHvo3v7ee-fb4wJachthrcuiovMTV1fA16OM4YCWsjPI7FGxCNArg5QHq8sXIIn3HHcVLJQr-Gwyu4Hkk1SnVprCuquwKlqVmEaWYlpvQQVBJciGC8Mocu00cu4aMJcPwbM_fMjrFH17eLe8IkKCyWGDI4nmsNoX8E9Be4PNIyDoM2mgaPA-iquN9l6MZxBAMVQV29yMmXCfBEssA9hwYRNXehvpcDDKfDJ3TaxPA4qIf4A4Z8aqzQhZ3CMKenstJMKg1RXPXhlE9hVCQctCccXjagwXtZUuGWFlQjTiu1CEdO2OPixfTJ4vUxSSBhrCyW8dmvRP9ynPgnb6SZcCLBYH49yCgpDCsIgkd9EzCXp3a2EGU5J_KHPBNbgIS_5slJOoQ1zOLMhmiVCws', 'width': 5027}]",ChIJgdVt4ndHQIgR1sOWCwU0c5s,,4.7,ChIJgdVt4ndHQIgR1sOWCwU0c5s,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",91.0,"10 South Monument Avenue, Hamilton",39.40034919999999,-84.56447659999999,39.40156878029149,-84.5633437697085,39.3988708197085,-84.5660417302915,False,"CC2P+46 Hamilton, OH, USA",86FQCC2P+46,,0.4939099315383608
